reactants,products
C=CCc1c(O)ccc2[nH]c(C(=O)OCC)cc12,CCCc1c(O)ccc2[nH]c(C(=O)OCC)cc12
CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C.CNC,C=C(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C
O=P1(O)CCCc2ccccc21.O=S(Cl)Cl,O=P1(Cl)CCCc2ccccc21
CCCCCCC(C)(C)c1ccc(C2=CC(=O)CCC2)c(O)c1,CCCCCCC(C)(C)c1ccc(C2=CC(O)CCC2)c(O)c1
O=C(Cc1ccc([N+](=O)[O-])cc1)N[C@H]1C(=O)N2C(C(=O)[O-])=C(C3CCCC3)CS[C@H]12,O=C(Cc1ccc([N+](=O)[O-])cc1)N[C@H]1C(=O)N2C(C(=O)O)=C(C3CCCC3)CS[C@H]12
CS(=O)(=O)OCCCn1c(=O)[nH]c2cc(Cl)ccc21.O=C1NCN(c2ccccc2)C12CCNCC2,O=C1NCN(c2ccccc2)C12CCN(CCCn1c(=O)[nH]c3cc(Cl)ccc31)CC2
COC(=O)c1ccccc1C#N.[N-]=[N+]=[N-],COC(=O)c1ccccc1-c1nn[nH]n1
COc1ccc(C(=O)c2c(-c3ccc(OC)cc3)sc3ccccc23)cc1,COc1ccc(-c2sc3ccccc3c2C(=O)c2ccc(O)cc2)cc1
CC(C)(C)C(=O)OCI.Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(=O)s3)C2SC1,Cn1nnnc1SCC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)C(NC(=O)Cc3csc(=O)s3)C2SC1
O=C1c2ccccc2C(=O)N1O,O=C1NC(=O)c2ccccc21
C#CCBr.COc1cc(NCc2ccc3nc(N)[nH]c(=O)c3c2C)cc(OC)c1OC,C#CCN(Cc1ccc2nc(N)[nH]c(=O)c2c1C)c1cc(OC)c(OC)c(OC)c1
CCOC(C)=O.COC(=O)CN(C(=O)CCCOc1ccc([N+](=O)[O-])c(C=O)c1)C1CCCCC1,COC(=O)CN(C(=O)CCCOc1ccc([N+](=O)[O-])c(C(=O)O)c1)C1CCCCC1
NC(=O)Cc1ccc2c(c1)C(=O)Cc1cccnc1O2.[OH-],O=C(O)Cc1ccc2c(c1)C(=O)Cc1cccnc1O2
C=CC#N.CCOC(OCC)P([O-])OCC,CCOC(OCC)P(=O)(CCC#N)OCC
CCOC(=O)CC(=N)N.O=C1CCCC(=O)C1.O=Cc1nccc2ccccc12,CCOC(=O)C1=C(N)NC2=C(C(=O)CCC2)C1c1nccc2ccccc12
CCOC=C(C)C=O.NC1=CC(=O)CCC1,Cc1cnc2c(c1)C(=O)CCC2
CC(CC(=O)Cl)C(F)(F)F.CCC1CNC(c2cccc(C(F)(F)F)c2)O1,CCC1CN(C(=O)CC(C)C(F)(F)F)C(c2cccc(C(F)(F)F)c2)O1
CC(C)Cc1cc2cc(O)c(Cl)c(Cl)c2s1.CCOC(=O)CBr,CCOC(=O)COc1cc2cc(CC(C)C)sc2c(Cl)c1Cl
CCCCCCCCCCCCCCN=C=O.NCCCCCCCCCCCCC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCCCCCNC(=O)N(CCCCCCCCCCCC)C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CCC(=O)C1(C)CC=C(C)CC1C,CCC(O)C1(C)CC=C(C)CC1C
NCCN.O=C1OC(=O)C2=C1CCc1ccccc12,NCCN1C(=O)C2=C(C1=O)c1ccccc1CC2
CCOC(=O)C(NC(=O)OC(C)(C)C)c1csc(N)n1.O=C(Cl)CCl,CCOC(=O)C(NC(=O)OC(C)(C)C)c1csc(NC(=O)CCl)n1
C=O.c1c2c(cc3c1OCO3)CCNCC2,CN1CCc2cc3c(cc2CC1)OCO3
CC(C#N)c1cccc(C(=O)Cl)c1.c1cc2sccc2s1,CC(C#N)c1cccc(C(=O)c2cc3sccc3s2)c1
O=C=O.[O-]c1ccccc1,O=C(O)c1ccccc1O
CNCCOc1ccccc1.COc1cc2c(cc1OC)CC(=O)N(CCCCl)CC2,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CCOc1ccccc1)CC2
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)[C@H]2SC1.Cc1cc(C)nc(S)n1,Cc1cc(C)nc(SCC2=C(C(=O)O)N3C(=O)C(N)[C@H]3SC2)n1
CN(C)C=O.Cc1nc[nH]c1CSCCN,Cc1nc[nH]c1CSCCNC(=O)NCCSCc1[nH]cnc1C
BrCCCCCCCCCCCBr.CC(C)C[CH2][Mg][Br],CC(C)CCCCCCCCCCCCCBr
COc1c(-c2nc(N)nc(N)n2)ccc2ccccc12.Nc1nc(N)nc(-c2ccc3ccccc3c2OCc2ccccc2)n1,Nc1nc(NC(=O)c2cccnc2)nc(-c2ccc3ccccc3c2O)n1
Brc1ccccc1.O=C(CCl)c1ccccc1,OC(CCl)(c1ccccc1)c1ccccc1
CCc1ccc(CCO)nc1.O=Cc1ccc(O)cc1,CCc1ccc(CCOc2ccc(C=O)cc2)nc1
Cc1ccc(SCCCCCl)cc1.O=C1Nc2cc(Cl)c(O)cc2CO1,Cc1ccc(SCCCCOc2cc3c(cc2Cl)NC(=O)OC3)cc1
COc1ccc(-c2nc(Sc3ccc(C(C)(C)C)cc3)[nH]c2-c2ccc(OC)cc2)cc1.O=C(OO)c1cccc(Cl)c1,COc1ccc(-c2nc(S(=O)c3ccc(C(C)(C)C)cc3)[nH]c2-c2ccc(OC)cc2)cc1
CC(=O)c1cccc(N)c1.O=CO,CC(=O)c1cccc(NC=O)c1
CC(C)(C)OC(=O)C1(O/N=C(\C(=O)NC2C(=O)N3C(C(=O)OC(c4ccccc4)c4ccccc4)=C(CCl)CS[C@H]23)c2csc(NC(c3ccccc3)(c3ccccc3)c3ccccc3)n2)CC1.O=S([O-])([O-])=S.[I-],CC(C)(C)OC(=O)C1(O/N=C(\C(=O)NC2C(=O)N3C(C(=O)OC(c4ccccc4)c4ccccc4)=C(CI)CS(=O)[C@H]23)c2csc(NC(c3ccccc3)(c3ccccc3)c3ccccc3)n2)CC1
CC(C)(C)OC(=O)CNC(=O)CC(C1CCCCC1)C1CCCCC1.COc1ccc(OC)c(CCl)c1,COc1ccc(OC)c(CC(NC(=O)CC(C2CCCCC2)C2CCCCC2)C(=O)OC(C)(C)C)c1
CC1C=C(C(=O)O)N2C(=O)C(N)[C@H]2S1.CON=C(C(=O)O)c1csc(NC=O)n1,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CC(C)S[C@H]12)c1csc(NC=O)n1
CC(=O)Nc1cccc2c1COC2=O.CCOCC.CI,CC(=O)Nc1cccc(C(C)(C)O)c1CO
CC(=O)Oc1cc(OC(C)=O)cc(C(O)CNC(C)(C)C)c1,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
CCCc1nccn1C(C)C(=O)OCC,CCCc1nccn1C(C)CO
Nc1ccc(I)cn1.[O-]c1cccnc1,Nc1ccc(Oc2cccnc2)cn1
CCI.O=c1cc[nH]c2nc(-c3cccnc3)ncc12,CCn1ccc(=O)c2cnc(-c3cccnc3)nc21
CNC(=O)C1CCNCC1.Fc1ccc2nc(-c3ccc(Cl)cc3)cc(Cl)c2c1,CNC(=O)C1CCN(c2cc(-c3ccc(Cl)cc3)nc3ccc(F)cc23)CC1
C1CO1.Cc1ccccc1,Cc1ccccc1C(C)O
CO.N#Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,NC(=O)N1C=CN=Cc2ccccc21
CC(=O)c1ccc(C)o1.COC(OC)N(C)C,Cc1ccc(C(=O)C=CN(C)C)o1
NC(N)=O.O=C1CC(=O)NC(=O)N1,NC(=O)c1c(O)nc(O)nc1O
CC(=O)OC(C)=O.Nc1cccc(-c2cccnc2)c1,CC(=O)Nc1cccc(-c2cccnc2)c1
COC(=O)C1C=C(n2cccc2)C(Sc2ccccc2)=C(NCc2ccccc2)C1=S(=O)=O,O=C(O)C1C=C(n2cccc2)C(Sc2ccccc2)=C(NCc2ccccc2)C1=S(=O)=O
CCC(=O)OC(=O)CC.O=C1C=C(O)CC(c2ccc3sccc3c2)C1,CCC(=O)C1=C(O)CC(c2ccc3sccc3c2)CC1=O
CCOC(=O)CN(Cc1cc(F)ccc1[N+](=O)[O-])C(=O)C(F)(F)F.Cc1c[nH]c(C)n1,CCOC(=O)CN(Cc1cc(-n2cc(C)nc2C)ccc1[N+](=O)[O-])C(=O)C(F)(F)F
CCOc1ccccc1C(=O)Cl.CCOc1ccccc1C(=O)Nc1ccc(C(=O)OC)c(N)c1,CCOc1ccccc1C(=O)Nc1ccc(C(=O)OC)c(NC(=O)c2ccccc2OCC)c1
CCOC(=O)c1cc(=O)c2c(OCC(O)COc3cccc(O)c3C(=O)C=CN(C)C)cccc2o1,CCOC(=O)c1cc(=O)c2c(OCC(O)COc3cccc4occc(=O)c34)cccc2o1
CC(=O)OC(C)=O.C[C@H](N)C(=O)N1CCC[C@H]1C(=O)Nc1ccccc1,CC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)Nc1ccccc1
Cc1cc2ccccc2[nH]1.O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,O=C(O)c1ccccc1C(=O)c1c(-c2ccccc2)[nH]c2ccccc12
CC1Cc2ccccc2CN(CCC#N)C1=O.O=C([O-])[O-],CC1Cc2ccccc2CN(CCC(N)=O)C1=O
O=C(O)c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])o1,O=[N+]([O-])c1ccc(-c2nn(-c3ccccc3)cc2CO)o1
CCOC(=O)c1ccc2c(c1)C(C)C(=S)N2.O=C1CCC(=O)N1Cl,CCOC(=O)c1ccc2c(c1)C(C)(Cl)C(=S)N2
COC(=O)N1C(=O)C=CC1=O.NCCCCCC(=O)O,O=C(O)CCCCCN1C(=O)C=CC1=O
O=C(Oc1ccccc1)N1CCC(Oc2ccc(C(F)(F)F)cc2)(c2ccccc2)CC1,FC(F)(F)c1ccc(OC2(c3ccccc3)CCNCC2)cc1
Nc1nncs1.O=C(N[C@@H](Cc1ccccc1)C(=O)O)OCc1ccccc1,O=C(N[C@@H](Cc1ccccc1)C(=O)Nc1nncs1)OCc1ccccc1
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)OCc1ccccc1.CCN(C(C)C)C(C)C.CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)OCc1ccccc1)C(C)C
CCCCCCCCCCCCCCCCCCNC.C[Si](C)(C)N[Si](C)(C)C,CCCCCCCCCCCCCCCCCCN(C)[Si](C)(C)C
CCOC(=O)CC(=O)OCC.CN(C)c1ccc(C=O)c([N+](=O)[O-])c1,CCOC(=O)C(=Cc1ccc(N(C)C)cc1[N+](=O)[O-])C(=O)OCC
CC(C)(C#N)Nc1nc(Cl)c(C#N)c(Cl)n1.CC(C)N.NC1CC1,CCC(C)(C#N)Nc1nc(Cl)c(C#N)c(NC2CC2)n1
CC(C)Nc1nc(Cl)nc(NCCS)n1.CN(C)C(=O)Cl,CC(C)Nc1nc(Cl)nc(NCCSC(=O)N(C)C)n1
C=[CH][Mg][Br].O=C(c1ccc(Cl)cc1)C1CC1,C=CC(O)(c1ccc(Cl)cc1)C1CC1
Nc1ccc(-c2nc(-c3cccnc3)no2)cc1.S=C(Cl)Cl,S=C=Nc1ccc(-c2nc(-c3cccnc3)no2)cc1
C=CC=O.O=C1c2ccccc2C(=O)c2ccccc21,O=C(c1ccccc1)c1cccc2ccccc12
C=CCc1cc2c(cc1O)CC(=O)N2CC,CCN1C(=O)Cc2cc3c(cc21)CC(C)O3
CCC(C)=O.CN=C=O.Nc1nc2ccccc2[nH]1,CCC1(C)N=C2N(C(=O)NC)c3ccccc3N2C(=O)N1C
CCOC(=O)C(=CN(C)C)C(=O)c1cc(F)c(Cl)cc1Cl.NC1CC1,CCOC(=O)C(=CNC1CC1)C(=O)c1cc(F)c(Cl)cc1Cl
CC(=O)Nc1ccc(O)cc1.CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC(=O)O,CC(=O)Nc1ccc(OC(=O)C=CC=C(C)C=CC=C(C)C=CC2=C(C)CCCC2(C)C)cc1
Nc1ccccc1O.O=C1OC(=O)c2ccccc21.O=P(O)(O)O,Oc1ccc2c(c1)NCCC2
CCOC(=O)c1cccc(-n2cccc2)c1,OCc1cccc(-n2cccc2)c1
NCCO.O=S1CCN(c2nc(Cl)nc3c(NCCCCCO)ncnc23)CC1,O=S1CCN(c2nc(NCCO)nc3c(NCCCCCO)ncnc23)CC1
CC1OC(CBr)OC1C.COc1ccccc1N,COc1ccccc1NCC1OC(C)C(C)O1
C#CCC(C)(CCCC)O[Si](C)(C)C.II,CCCCC(C)(O)C/C=C/I
COc1ccc2[nH]c(C)c(CCN3CCCCC3CC3CCCCC3)c2c1.O=C(Cl)c1ccc(Br)cc1Br,COc1ccc2c(c1)c(CCN1CCCCC1CC1CCCCC1)c(C)n2C(=O)c1ccc(Br)cc1Br
COc1c(C)c(CCCCC#CCCCC#CCO)c(OC)c(OC)c1OC,COC1=C(OC)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O
N#CCCl.O=C(OCc1ccccc1)N1CCC2(CC1)CC(=O)N(O)C2=O,N#CCON1C(=O)CC2(CCN(C(=O)OCc3ccccc3)CC2)C1=O
COc1ccc2c(c1)OCCC2(C)O,COc1ccc2c(c1)OCC=C2C
CCC(=O)OC(=O)CC.ClC1=Nc2ncccc2NN1,CCC(=O)N1NC(Cl)=Nc2ncccc21
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1.Cc1cnc(C(O)=S)s1,Cc1cnc(C(=O)SCC2=C(C(=O)O)N3C(=O)C(N)[C@H]3SC2)s1
COC(OC)(OC)C(C)C.Cc1ccccc1-c1nsc(S(N)(=O)=O)n1,COC(=NS(=O)(=O)c1nc(-c2ccccc2C)ns1)C(C)C
CN(C(=O)OC(C)(C)C)[C@@H](Cc1ccccc1)C(=O)O.NCC(=O)OC(=O)c1ccccc1,CN(C(=O)OC(C)(C)C)[C@@H](Cc1ccccc1)C(=O)NCC(=O)OC(=O)c1ccccc1
CCOC(=O)Cl.Nc1ccc(Oc2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1,CCOC(=O)Nc1ccc(Oc2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
CCOC(=O)c1ccc(N)cc1.CS(=O)(=O)OCCCc1ccc(OCc2ccccc2)cc1,CCOC(=O)c1ccc(NCCCc2ccc(OCc3ccccc3)cc2)cc1
CCOc1nc(Cl)nc(N(C)C)n1.O=CO,CCOc1nc(N(C)C)nc(=O)[nH]1
CC1CC(=O)NN=C1c1ccc(N)cc1.COC1CC(C=O)C(OC)O1,CC1CC(=O)NN=C1c1ccc(-n2ccc(C=O)c2)cc1
CCCc1ccc(C(=N)N)cc1.CCOC(OCC)C(C#N)=CO,CCCc1ccc(-c2ncc(C#N)cn2)cc1
CSCC(SC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,CSCC(S)C(=O)N1CCC[C@H]1C(=O)O
CN=C=O.Cc1cn([C@H]2C[C@H](N)[C@@H](CO)O2)c(=O)[nH]c1=O,CNC(=O)N[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1CO
CCOC(=O)/C(=N\OC1CCC2CCCCC2C1)c1csc(N)n1,Nc1nc(/C(=N/OC2CCC3CCCCC3C2)C(=O)O)cs1
COc1ccccc1CBr.O=C(O)Cc1ccc(Cl)cc1,COc1ccccc1COC(=O)Cc1ccc(Cl)cc1
CCCCCCCCCCCCCCCCCCOc1ccc(O)c(C(=O)NN)c1.CCCCCCCCOC(=O)Cl,CCCCCCCCCCCCCCCCCCOc1ccc(O)c(C(=O)N(N)C(=O)OCCCCCCCC)c1
COc1cc(C=O)cc(OC)c1OC.O=C1CCOCC1,COc1cc(C=C2COCC(=Cc3cc(OC)c(OC)c(OC)c3)C2=O)cc(OC)c1OC
COc1cccc(C2(C(N)=O)CCC(=O)CC2)c1,COc1cccc(C23CCC(=O)C(C2)NC3=O)c1
COc1ccc(C(NC(=O)C[C@H](NC(=O)OCc2ccccc2)C(=O)N[C@@H](C(=O)O)[C@H](C)N[C@@H](Cc2c[nH]cn2)C(=O)O)c2ccc(OC)cc2)cc1,C[C@H](N[C@@H](Cc1c[nH]cn1)C(=O)O)[C@@H](NC(=O)[C@@H](N)CC(N)=O)C(=O)O
CC(C)OC(=O)C1(F)C(=O)NC(=O)NC1O.O/N=C\c1ccco1,CC(C)OC(=O)C1(F)C(=O)NC(=O)NC1O/N=C\c1ccco1
CCOc1ncc(C(=O)O)c2c(N)cccc12.COC1CCC(OC)O1,CCOc1ncc2c(=O)c3cccn3c3cccc1c23
CC(CC(=O)c1ccc(Cl)s1)C(=O)N1CCC[C@H]1C(=O)O.CC([O-])=S,CC(=O)SC(C(=O)c1ccc(Cl)s1)C(C)C(=O)N1CCC[C@H]1C(=O)O
CC(=O)O.CN(C)C=CC(=O)c1cccc(C(F)(F)F)c1.N#Cc1[nH]cnc1N,Cc1cc(-c2cccc(C(F)(F)F)c2)n2cnc(C#N)c2n1
CC(=O)OC(C)=O.CC(C)ON=C(C(=O)O)c1csc(N)n1,CC(C)ON=C(C(=O)O)c1csc(NC=O)n1
COc1cccc2cc(CCO)oc12.N,COc1cccc2cc(CCN)oc12
CCCCNCc1ccc(CC[C@@H](C)NCC(O)COc2ccccc2)cc1.COC(=O)C=O,CCCCNCc1ccc(CC[C@@H](C)N2CC(COc3ccccc3)OC2C(=O)OC)cc1
O=C(Cl)C(Cl)Cl.O=CNc1cccc(C(=NO)C(=O)O)n1,O=CNc1cccc(C(=NOC(=O)C(Cl)Cl)C(=O)O)n1
CCOC(=O)CCCBr.S=C([S-])NCc1ccc(Cl)cc1,CCOC(=O)CCCSC(=S)NCc1ccc(Cl)cc1
CN(C(=O)Cl)c1nnc(S(C)(=O)=O)s1.NCC1OCCCO1,CN(C(=O)NCC1OCCCO1)c1nnc(S(C)(=O)=O)s1
O=C(c1ccc(Nc2ccnc3cc(C(F)(F)F)ccc23)cc1)N1CCNCC1.O=C=Nc1cccc(C(F)(F)F)c1,O=C(Nc1cccc(C(F)(F)F)c1)N1CCN(Cc2ccc(Nc3ccnc4cc(C(F)(F)F)ccc34)cc2)CC1
Nc1ccccc1.Oc1cccc2ccccc12,c1ccc(Nc2cccc3ccccc23)cc1
CN(C)C(=O)Cl.CN(C)C=O.CNc1nc2cc(Cl)ccc2s1,CN(C)C(=O)N(C)c1nc2cc(Cl)ccc2s1
CC(C)(C)OC(=O)O.CC1CN(Cc2ccccc2)CC1N,CC1CN(Cc2ccccc2)CC1NC(=O)OC(C)(C)C
CC(C)(CO)COC(=O)C(C)(C)CO,COC(=O)C(C)(C)CO
CC#N.N#Cc1cccc(F)c1,N#CCC(=N)c1cccc(F)c1
CCC(C)=O.CN1CCC2(c3cccc(C(F)(F)F)c3)CC1OC2(C)C.COc1cccc(Br)c1,CCC(C)(O)C1(c2cccc(OC)c2)CCN(C)CC1
CC(=O)CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1.Cc1nnc(S)s1,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](N)[C@H]3SC2)s1
CC(C)N1CC2(COc3ccc(N(C)C)cc3OC2)OC1=O,CC(C)NCC1(O)COc2ccc(N(C)C)cc2OC1
BrCCCCc1cccnc1.CCCc1c(OCCCc2nnn[nH]2)ccc(C(C)=O)c1O,CCCc1c(OCCCc2nnnn2CCCCc2cccnc2)ccc(C(C)=O)c1O
CC[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1CC[C@@H]2O)CC(=O)CC4,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O
CS(=O)(=O)Cl.O=C(O)COC[C@@H]1C[C@@H](O)CN1C(=O)OCc1ccc([N+](=O)[O-])cc1,CS(=O)(=O)O[C@@H]1C[C@@H](COCC(=O)O)N(C(=O)OCc2ccc([N+](=O)[O-])cc2)C1
CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(N)=O,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](O)CC(=O)NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(N)=O
C=C(C)C(=O)OC.CCCCCC=C/C=C/CO,C=C(C)C(=O)OC/C=C/C=CCCCCC
CCOC(=O)Cl.NC1CCC2(CCc3ccccc3C2)CC1,CCOC(=O)NC1CCC2(CCc3ccccc3C2)CC1
Cc1ccc(C(=O)Cl)cc1.Clc1ccc(CCN2CCNCC2)cc1,Cc1ccc(C(=O)N2CCN(CCc3ccc(Cl)cc3)CC2)cc1
CCCN1C[C@@H](NC(=O)N(CC)CC)C[C@@H]2c3cc(Br)cc4c3c(cn4[Si](C)(C)C(C)(C)C)C[C@H]21.O=[N+]([O-])c1ccccc1,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cc(O)cc4c3C(CN4)C[C@H]2N(C)C1
COC(=O)c1ccccc1N.COc1ccc(C=CC(=O)O)cc1OC,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC
CC1(C)CC(=O)CC(C)(C)N1,CC1(C)CC(=O)CC(C)(C)N1
CCO.COc1ccc2c(c1)C(C)C(=S)N2,COc1ccc2c(c1)CC(=O)N2
Cc1cccnc1C.O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,Cc1cccnc1CCl
N#CCC#N.O=S(=O)(CCCl)CCCl,N#CC1(C#N)CCSCC1
CC(=O)OC(C)C=O.CON(C(=O)CC(C)=O)C1CCCCC1,CON(C(=O)c1cc(C)oc1C)C1CCCCC1
CCOC(=O)CBr.Oc1ccc(Br)cc1,CCOC(=O)COc1ccc(Br)cc1
CC(C)(C)C(=O)C#N.O=S(=O)(O)O,CC(C)(C)C(=O)C(N)=O
CC(C)[C@H](NC(=O)CNC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O.COC(=O)[C@@H](N)Cc1ccccc1,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)OC(C)(C)C)C(C)C
CCCCCCCCCCCCN.O=C[C@H](O)[C@H](O)[C@H](O)CO,NCCCCCCCCCCCCC1OC[C@@H](O)[C@@H](O)[C@H]1O
Cc1ccc(Cl)c(Cl)c1.ClC=C(Cl)Cl,Cc1cc(Cl)c(Cl)cc1C(Cl)=CCl
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1.CCO.C[N+](C)(C)CCO.ClCC1CO1,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1
CC(C)CP(=O)(Cl)CC(C)C.CCCCCC[CH2][Mg][Br],CCCCCCCP(=O)(CC(C)C)CC(C)C
CCOC(=O)CC(=O)OCC.O=C(c1ccccc1)c1ccc(Cl)c([N+](=O)[O-])c1,CCOC(=O)C(C(=O)OCC)c1ccc(C(=O)c2ccccc2)cc1[N+](=O)[O-]
CCOC(=O)c1ccc(CBr)cc1.Oc1cccnc1Cc1ncc[nH]1,CCOC(=O)c1ccc(COc2cccnc2Cc2ncc[nH]2)cc1
COC(=O)N=C(Cl)Cl.Nc1ccc(OS(=O)(=O)c2cccc(OC(F)(F)C(F)F)c2)cc1N,COC(=O)Nc1nc2ccc(OS(=O)(=O)c3cccc(OC(F)(F)C(F)F)c3)cc2[nH]1
CCOC(=O)C(OC)c1nn(-c2ccc(Cl)cc2)c2c1CCCC2,COC(C(=O)O)c1nn(-c2ccc(Cl)cc2)c2c1CCCC2
CC(C)(C)c1ccc(O)c(N=Nc2ccccc2[N+](=O)[O-])c1,CC(C)(C)c1ccc(O)c(-n2nc3ccccc3[n+]2[O-])c1
CCO.O=C(O)Cc1ccc2nc(-c3ccccc3)oc2c1,CCOC(=O)Cc1ccc2nc(-c3ccccc3)oc2c1
CC1(C)OC(=O)Nc2ccc(OCCCCCl)cc21.Cc1cc(S)ccc1Br,Cc1cc(SCCCCOc2ccc3c(c2)C(C)(C)OC(=O)N3)ccc1Br
BrC1=CCCCC1.O=C(O)c1ccc(O)cc1,O=C(O)c1ccc(OC2=CCCCC2)cc1
O=C(O)C1Cc2cc(-c3noc4ccccc34)c(Cl)c(Cl)c2O1.O=C(c1ccccc1Cl)c1cc2c(c(Cl)c1Cl)OC(C(=O)O)C2,O=C(O)C1Cc2cc3c(-c4ccccc4Cl)noc3c(Cl)c2O1
O=C1CCc2c(cccc2OCCCCSc2ccccc2)N1,O=c1ccc2c(OCCCCSc3ccccc3)cccc2[nH]1
CCCI.COc1cccc(CCNCCc2ccccc2)c1,CCCN(CCc1ccccc1)CCc1cccc(OC)c1
CC1(Cc2ccc(O)cc2)OCCO1.COC(=O)/C=C/CBr,COC(=O)C=CCOc1ccc(CC(C)=O)cc1
C/C(N)=C/C#N.CCOC(=O)c1cnc2c(cnn2CC)c1NN,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)CC#N
CCN=C=O.CN1C(=O)n2c(nc3ccccc32)NC1(C)C,CCNC(=O)N1C2=NC(C)(C)N(C)C(=O)N2c2ccccc21
CCOC(C=O)(Cc1c(Cl)cccc1Cl)OCC,O=CC(=O)Cc1c(Cl)cccc1Cl
OCc1ccc(CO)o1,OCC1CCC(CO)O1
OCC#CCCl.S=C1Cc2ccccc2N1c1ccccc1,OCC=CCSc1cc2ccccc2n1-c1ccccc1
CC[O-].ClCc1cc2ccccc2cn1,CCOCc1cc2ccccc2cn1
CCCCCCCCCCCCCCCCCCNC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C.CN=C=O,CCCCCCCCCCCCCCCCCCNC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)NC
C1COCCN1.ClCc1nnc2n1-c1ccc(Br)cc1C(c1ccccc1Cl)=NC2,Clc1ccccc1C1=NCc2nnc(CN3CCOCC3)n2-c2ccc(Br)cc21
CCOc1cc(C)cc(OCC)c1OCC,CCOC1=CC(C)(OCC)C=C(OCC)C1(OCC)OCC
CC1=C(C)CC2C(=O)c3c(cccc3[N+](=O)[O-])C(=O)C2C1,Cc1cc2c(cc1C)C(=O)c1c(N)cccc1C2=O
CC(C)O.COc1ccc(C(=O)c2noc(CC#N)n2)cc1.O,COc1ccc(C(=O)c2noc(CC(=O)OC(C)C)n2)cc1
C=C.CC(=O)O.CC(=O)[O-].CC(C)(C)c1ccccc1,CC(C)(C)C=Cc1ccccc1
CN(C)c1ccc([N+](=O)[O-])c(C(=O)O)c1,CN(C)c1ccc(N)c(C(=O)O)c1
