reactants,products
COc1cccc(C(=O)Cl)c1.Nc1cc(Cl)ccc1-c1nnn[nH]1,COc1cccc(C(=O)Nc2cc(Cl)ccc2-c2nnn[nH]2)c1
Cc1noc(C)c1-c1cnc2c(B(O)O)cn(CC3CCC(F)(F)CC3)c2c1.FC(F)c1ccc(Br)cc1,Cc1noc(C)c1-c1cnc2c(-c3ccc(C(F)F)cc3)cn(CC3CCC(F)(F)CC3)c2c1
Cn1ncc(Cl)c1-c1ncc(C(=O)O)o1.N[C@@H](Cc1cccc(F)c1)CN1C(=O)c2ccccc2C1=O,Cn1ncc(Cl)c1-c1ncc(C(=O)N[C@@H](Cc2cccc(F)c2)CN2C(=O)c3ccccc3C2=O)o1
CC(C)(C)OC(=O)Cc1ccc(Oc2ccc(C(=O)Nc3ccc(Cl)c(Cl)c3)cc2)c(CNS(C)(=O)=O)c1,CS(=O)(=O)NCc1cc(CC(=O)O)ccc1Oc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1
Nc1cccc2c3c([nH]c12)C(=O)CCC3.O=S(=O)(Cl)c1cccs1,O=C1CCCc2c1[nH]c1c(NS(=O)(=O)c3cccs3)cccc21
O=C(Cl)CCCCl.O=C1Nc2ccccc2Nc2ccccc21,O=C1Nc2ccccc2N(C(=O)CCCCl)c2ccccc21
COc1cc(C)cc(O)c1.C[C@H](NC(=O)c1cc(Cl)cnc1Cl)c1ccc(C(=O)OC(C)(C)C)cc1,COc1cc(C)cc(Oc2ncc(Cl)cc2C(=O)N[C@@H](C)c2ccc(C(=O)OC(C)(C)C)cc2)c1
CC(C)(C(=O)O)C(=O)NCC(F)(F)C(F)(F)F.C[C@H]1Oc2ccc(F)cc2N(CCN2CCOCC2)C(=O)[C@H]1N,C[C@H]1Oc2ccc(F)cc2N(CCN2CCOCC2)C(=O)[C@H]1NC(=O)C(C)(C)C(=O)NCC(F)(F)C(F)(F)F
CN1CCC(C(=O)c2cccc(N)c2)CC1.O=C(Cl)c1ccc(F)c(F)c1,CN1CCC(C(=O)c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)CC1
ClC1CCCc2cccnc21.N#Cc1ccc(S)cc1,N#Cc1ccc(SC2CCCc3cccnc32)cc1
O=C1Cc2ccc(Nc3cccc(-c4nnc(-c5cccc(OC(F)(F)F)c5)[nH]4)c3)cc2N1.O=Cc1ccc[nH]1,O=C1Nc2cc(Nc3cccc(-c4nnc(-c5cccc(OC(F)(F)F)c5)[nH]4)c3)ccc2C1=Cc1ccc[nH]1
CN(C)C(=O)Cl.Fc1ccc(OC2CCN(c3nc4c(nc3NCC(F)F)CCNC4)CC2)c(F)c1,CN(C)C(=O)N1CCc2nc(NCC(F)F)c(N3CCC(Oc4ccc(F)cc4F)CC3)nc2C1
Cc1c(F)cccc1C1(C(F)F)N=C(NC(=O)c2ccccc2)OC2CC21,Cc1c(F)cccc1C1(C(F)F)N=C(N)OC2CC21
COc1ccc(C2=NN(C3CCN(C(=O)[C@@H](Cc4ccc(F)cc4)NC(=O)OC(C)(C)C)CC3)C(=O)C(C)(C)C2)cc1OC,COc1ccc(C2=NN(C3CCN(C(=O)[C@H](N)Cc4ccc(F)cc4)CC3)C(=O)C(C)(C)C2)cc1OC
COC(=O)c1cc(Cl)c2cc(Cl)ccc2n1.Cc1[nH]c(C(=O)NC2CCNCC2)c(Cl)c1Cl,COC(=O)c1cc(N2CCC(NC(=O)c3[nH]c(C)c(Cl)c3Cl)CC2)c2cc(Cl)ccc2n1
C=O.CC(C)(C)OC(=O)Nc1ncnc2c1c(I)nn2-c1ccc(N)cc1,CNc1ccc(-n2nc(I)c3c(NC(=O)OC(C)(C)C)ncnc32)cc1
COC(=O)[C@H]1CC[C@H](Oc2cc(C)nc(C)n2)CC1.NN,Cc1cc(O[C@@H]2CC[C@@H](C(=O)NN)CC2)nc(C)n1
COC(=O)C(Nc1ccc(C(=N)N)cc1)c1cc(OC)c(OC)cc1F,COc1cc(F)c(C(Nc2ccc(C(=N)N)cc2)C(=O)O)cc1OC
COc1cc2cnc(C(=O)O)cc2cc1OC.NN1CCNC1=O,COc1cc2cnc(C(=O)NN3CCNC3=O)cc2cc1OC
CC(=O)OC(C)=O.CC(OCc1ncc[nH]1)c1cccc(-n2cnc3cc(CN)ccc32)c1,CC(=O)NCc1ccc2c(c1)ncn2-c1cccc(C(C)OCc2ncc[nH]2)c1
C#C[Si](CC)(CC)CC.NC1=N[C@](CF)(c2cc(Br)ccc2F)C[C@@H](C(F)(F)F)O1,CC[Si](C#Cc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1)(CC)CC
CC(C)(C)OC(=O)N[C@@H]1CC[C@@H](c2cccc(F)c2F)CN(Cc2ccccn2)C1=O,N[C@@H]1CC[C@@H](c2cccc(F)c2F)CN(Cc2ccccn2)C1=O
CC(=O)N1CCc2c(sc(C)c2CCBr)C1.Fc1ccc(-n2nc(C3CCNCC3)c3ccc(F)cc32)cc1,CC(=O)N1CCc2c(sc(C)c2CCN2CCC(c3nn(-c4ccc(F)cc4)c4cc(F)ccc34)CC2)C1
CCOC(=O)Cc1ccc(N=C=O)c(Cl)c1.Clc1ccc(-n2nc3ccccc3c2NC2CCCCC2)cc1,CCOC(=O)Cc1ccc(NC(=O)N(c2c3ccccc3nn2-c2ccc(Cl)cc2)C2CCCCC2)c(Cl)c1
CO.Cc1n[nH]c2cc(C(=O)O)ccc12,COC(=O)c1ccc2c(C)n[nH]c2c1
CCS(=O)(=O)NCc1cncc(Br)c1.CN1C(=O)CCc2cc(B3OC(C)(C)C(C)(C)O3)cc(Cl)c21,CCS(=O)(=O)NCc1cncc(-c2cc(Cl)c3c(c2)CCC(=O)N3C)c1
BrCc1ccccc1.COc1c(O)c2ccc(OC(C)=O)cc2oc1=O,COc1c(OCc2ccccc2)c2ccc(OC(C)=O)cc2oc1=O
CC(C)(NC(=O)NOCc1ccccc1)c1ccccn1.CCI,CCN(OCc1ccccc1)C(=O)NC(C)(C)c1ccccn1
CC(C)(C)[Si](C)(C)O[C@@H](CN)c1ccc(O)c(NC=O)c1.CN(CCCn1c(=O)[nH]c2cc(C=O)ccc21)[C@H]1CC[C@H](OC(=O)C(O)(c2cccs2)c2cccs2)CC1,CN(CCCn1c(=O)[nH]c2cc(CNC[C@H](O[Si](C)(C)C(C)(C)C)c3ccc(O)c(NC=O)c3)ccc21)[C@@H]1CC[C@@H](OC(=O)C(O)(c2cccs2)c2cccs2)CC1
C=CC[C@H](NC(=O)OC(C)(C)C)/C(C)=C/COC(=O)c1ccccc1,C=CC[C@H](N)/C(C)=C/COC(=O)c1ccccc1
Cc1cc(-c2nc3ccc(Cl)nn3c2-c2ccnc(N)c2)ccc1F,Cc1cc(-c2nc3cccnn3c2-c2ccnc(N)c2)ccc1F
ClCCN1CCCCC1.O=C1C(Cc2ccc(-c3ccc(O)cc3)cc2Cl)CCN1C1CCCCC1,O=C1C(Cc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2Cl)CCN1C1CCCCC1
C=[C](OCC)[Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC.N#Cc1c(I)ccnc1Cl,C=C(OCC)c1ccnc(Cl)c1C#N
C1CCNC1.CC(C)(C)OC(=O)N1CCO[C@@H](c2ccc(OCCCBr)cc2)C1,CC(C)(C)OC(=O)N1CCO[C@@H](c2ccc(OCCCN3CCCC3)cc2)C1
CC1CCCN(c2nc(C(F)(F)F)c(C(=O)Nc3ccc(-c4ccc(C(=O)O)cc4)cc3)o2)C1.Nc1ccccc1Cl,CC1CCCN(c2nc(C(F)(F)F)c(C(=O)Nc3ccc(-c4ccc(C(=O)Nc5ccccc5Cl)cc4)cc3)o2)C1
CCOC(=O)CCCOc1cccc(CCCCCCOc2cc(Br)cc(C(=O)N3CCC(F)(F)C3)c2)c1CCC(=O)OCC.OB(O)c1ccccc1,CCOC(=O)CCCOc1cccc(CCCCCCOc2cc(C(=O)N3CCC(F)(F)C3)cc(-c3ccccc3)c2)c1CCC(=O)OCC
CC(=O)OCBr.CCn1c(C(=O)c2cc(C)cc(C#N)c2)c(C(C)C)c(=O)[nH]c1=O,CCn1c(C(=O)c2cc(C)cc(C#N)c2)c(C(C)C)c(=O)n(COC(C)=O)c1=O
COC(=O)c1ccc(CN(C(=O)[C@@H]2Cc3ccccc3CN2C(=O)[C@@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)C(C)(C)C)[C@H](C)c2ccc(F)cc2)cc1,C[C@H](c1ccc(F)cc1)N(Cc1ccc(C(=O)O)cc1)C(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](NC(=O)[C@H](C)N(C)C(=O)OC(C)(C)C)C(C)(C)C
CS(=O)(=O)Cl.OC1CCN(Cc2ccccc2)C1,CS(=O)(=O)OC1CCN(Cc2ccccc2)C1
O=C(O)CNC(=O)c1ccc(OCc2ccccc2)cc1.Oc1c(F)c(F)c(F)c(F)c1F,O=C(CNC(=O)c1ccc(OCc2ccccc2)cc1)Oc1c(F)c(F)c(F)c(F)c1F
CCC(C)Cc1nc(SC)nc(Cl)c1-c1c(F)cc(F)cc1F.C[O-],CCC(C)Cc1nc(SC)nc(OC)c1-c1c(F)cc(F)cc1F
Cc1ccc(S(=O)(=O)Cl)cc1.Cn1nccc1CCO,Cc1ccc(S(=O)(=O)OCCc2ccnn2C)cc1
CCc1c(C)[nH]c2c(C(=O)NNC(=O)c3ccccn3)cnn2c1=O,CCc1c(C)[nH]c2c(-c3nnc(-c4ccccn4)o3)cnn2c1=O
Clc1cc(N2CCN(C3CCCC3)CC2)ccn1.N,Nc1cc(N2CCN(C3CCCC3)CC2)ccn1
C=C(C)C(=O)NC1=CC(C(=O)O)C(O)(C(C)=O)C=C1.Oc1ccccc1,C=C(C)C(=O)NC1=CC(C(=O)Oc2ccccc2)C(O)(C(C)=O)C=C1
Cc1cc(F)ccc1-c1cc(N2CCC[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.O=C1NC(=O)c2ccccc21,Cc1cc(F)ccc1-c1cc(N2CCC[C@H]2CN2C(=O)c3ccccc3C2=O)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)O)n2)cc1.Nc1ccccc1,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1
CCOC(=O)c1sc2nc(CN3CCN(C(=O)OC(C)(C)C)CC3)[nH]c(=O)c2c1C,Cc1c(C(=O)O)sc2nc(CN3CCN(C(=O)OC(C)(C)C)CC3)[nH]c(=O)c12
COC(=O)c1cc([N+](=O)[O-])ccc1O.OC(c1ccc(C(F)(F)F)cc1)c1ccccc1Cl,COC(=O)c1cc([N+](=O)[O-])ccc1OC(c1ccc(C(F)(F)F)cc1)c1ccccc1Cl
CC(C)(C)OC(=O)N(Cc1ccccc1)Cc1cccc2cc[nH]c12,CC(C)(C)OC(=O)N(Cc1ccccc1)Cc1cccc2c1NCC2
Clc1nc(-c2ccccc2)nc(-c2ccccc2)n1.c1ccc(-n2c3ccccc3c3cc(-c4ccc5[nH]c6ccccc6c5c4)ccc32)cc1,c1ccc(-c2nc(-c3ccccc3)nc(-n3c4ccccc4c4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)ccc43)n2)cc1
CCN1C(=O)CCC(C)(C)c2cc(N)ccc21.CNC(=O)c1cccc(F)c1Nc1nc(Cl)ncc1Cl,CCN1C(=O)CCC(C)(C)c2cc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)ccc21
CC(C)(C)OC(=O)NC1C2CN(CCO)CC21.CS(=O)(=O)Cl,CC(C)(C)OC(=O)NC1C2CN(CCOS(C)(=O)=O)CC21
Cc1cc(=O)oc2cc(OCC(=O)NCCCCONC(=O)OC(C)(C)C)ccc12,Cc1cc(=O)oc2cc(OCC(=O)NCCCCON)ccc12
Cc1cc(C#N)ccc1-c1cnn(-c2ccc(C(=O)O)cn2)c1O.NCCC1CCCCO1,Cc1cc(C#N)ccc1-c1cnn(-c2ccc(C(=O)NCCC3CCCCO3)cn2)c1O
CCOC(=O)c1ccc(N)cc1.CS(=O)(=O)OCCCc1ccc(OCc2ccccc2)cc1,CCOC(=O)c1ccc(NCCCc2ccc(OCc3ccccc3)cc2)cc1
COc1ccc(Cn2c(=O)n(C3CCN(C(=O)OC(C)(C)C)CC3)c(=O)c3sc(-c4ccccc4)cc32)c(F)c1F,COc1ccc(Cn2c(=O)n(C3CCNCC3)c(=O)c3sc(-c4ccccc4)cc32)c(F)c1F
CC(C)(C)OC(=O)NCCNc1ccccn1,NCCNc1ccccn1
COc1ccc(Oc2c(C)cc(C=O)cc2C)cc1C(C)C.NNC(N)=O,COc1ccc(Oc2c(C)cc(C=NNC(N)=O)cc2C)cc1C(C)C
C[C@H](N)c1ccccc1.OCCBr,C[C@H](NCCO)c1ccccc1
COC(=O)c1ccc2c(C3CCCCC3)c(-c3ccccc3N)[nH]c2c1.O=C(Cl)CCl,COC(=O)c1ccc2c(C3CCCCC3)c(-c3ccccc3NC(=O)CCl)[nH]c2c1
CCOC(=O)CP(=O)(OCC)OCC.O=Cc1cc2ccccc2s1,CCOC(=O)/C=C/c1cc2ccccc2s1
COCCBr.OCc1cc(O)cc(O)c1,COCCOc1cc(O)cc(CO)c1
NC1CCOc2ccc(F)cc21.O=C(O)CN1CCCC(c2ccccc2)(c2ccccc2)C1=O,O=C(CN1CCCC(c2ccccc2)(c2ccccc2)C1=O)NC1CCOc2ccc(F)cc21
CCc1cccc(NC(=O)N2CCc3nc(-c4ccc5c(c4)OCO5)nc(O)c3C2)c1.Cc1ccc(S(=O)(=O)Cl)cc1,CCc1cccc(NC(=O)N2CCc3nc(-c4ccc5c(c4)OCO5)nc(OS(=O)(=O)c4ccc(C)cc4)c3C2)c1
NC(Cc1cccc(Oc2ccccc2)c1)C(O)c1ccc(F)cc1.O=C(Cl)CCc1ccccc1,O=C(CCc1ccccc1)NC(Cc1cccc(Oc2ccccc2)c1)C(O)c1ccc(F)cc1
CC(C)(C)OC(=O)N1CCN(CCCc2ccccc2)C(=O)C1,O=C1CNCCN1CCCc1ccccc1
CS(=O)(=O)Cl.OCCc1ccc(N2CCOCC2)cc1,CS(=O)(=O)OCCc1ccc(N2CCOCC2)cc1
CC(C)C(=O)Nc1cccc(C2CCN(CCCCC(=O)c3ccc(Br)cc3)CC2)c1.NNc1ccccc1,CC(C)C(=O)Nc1cccc(C2CCN(CCCc3c(-c4ccc(Br)cc4)[nH]c4ccccc34)CC2)c1
CC(C)(C)OC(=O)N1CC[C@H](OS(C)(=O)=O)[C@H](F)C1.CCc1nn(Cc2cn[nH]c2)c2cccc(NC(=O)c3cnc4ccccn34)c12,CCc1nn(Cc2cnn([C@@H]3CCN(C(=O)OC(C)(C)C)C[C@H]3F)c2)c2cccc(NC(=O)c3cnc4ccccn34)c12
Cc1ccc(S)c(C)c1.FC(F)(F)c1ccc(I)c(Br)c1,Cc1ccc(Sc2ccc(C(F)(F)F)cc2Br)c(C)c1
COC(=O)c1ccccc1OS(=O)(=O)C(F)(F)F.Nc1ccccc1,COC(=O)c1ccccc1Nc1ccccc1
CC(C)(C)OC(=O)CCl.CCSCCN,CCSCCNCC(=O)OC(C)(C)C
CI.COc1ccc(CN2CCc3n[nH]c4nc(SC)nc2c34)cc1,COc1ccc(CN2CCc3nn(C)c4nc(SC)nc2c34)cc1
Nc1c(Cl)ncnc1Nc1ccc(Cl)cc1.O=C(Cl)c1ccc(Cl)cc1Cl,O=C(Nc1c(Cl)ncnc1Nc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl
COc1cccc(O)c1.O=C1N[C@@]2(CC[C@@H](c3ccc(CCCO)cc3)C2)CO1,COc1cccc(OCCCc2ccc([C@@H]3CC[C@]4(COC(=O)N4)C3)cc2)c1
CCOC(=O)Cc1ccc(CCN)cc1.O=C(Cl)c1ccc(Cl)cc1,CCOC(=O)Cc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1
Clc1ncc(Cl)c(Cl)n1.Nc1cccc(CCCc2cccc(N)c2)c1,Nc1cccc(CCCc2cccc(Nc3nc(Cl)ncc3Cl)c2)c1
CC(C)Cc1c[nH]c2cc(Cl)ccc12.CCOC(=O)c1ccc(Br)s1,CCOC(=O)c1ccc(-n2cc(CC(C)C)c3ccc(Cl)cc32)s1
CC(C)(C)OC(=O)N1CCC(=O)C(F)C1.Nc1nc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cccn2n1,CC(C)(C)OC(=O)N1CCC(Nc2nc3c(-c4cc(C(F)(F)F)cc(C(F)(F)F)c4)cccn3n2)C(F)C1
COC(=O)[C@H]1CC(=O)N(c2ccc(O)cc2)C1.OCc1cccc(F)c1,COC(=O)[C@H]1CC(=O)N(c2ccc(OCc3cccc(F)c3)cc2)C1
Cc1noc2nc(CC(C)C)[nH]c(=O)c12.Fc1cccc(CBr)c1,Cc1noc2nc(CC(C)C)n(Cc3cccc(F)c3)c(=O)c12
Clc1cncc(Cl)n1.OB(O)c1ccc(OC(F)(F)F)cc1,FC(F)(F)Oc1ccc(-c2cncc(Cl)n2)cc1
CNC.Cc1ccc(F)cc1C1NC(=O)CC(c2cc(Cl)ccc2OCC(C)(C)C(=O)O)C12C(=O)Nc1cc(Cl)ccc12,Cc1ccc(F)cc1C1NC(=O)CC(c2cc(Cl)ccc2OCC(C)(C)C(=O)N(C)C)C12C(=O)Nc1cc(Cl)ccc12
NCCCOc1cccc(CN2CCCCC2)c1.O=C[O-],O=CNCCCOc1cccc(CN2CCCCC2)c1
CC(C)(O)CN.O=[N+]([O-])c1cnc2ccccc2c1Cl,CC(C)(O)CNc1c([N+](=O)[O-])cnc2ccccc12
COC[C@H]1C[C@@](Cc2cscn2)(C(=O)OC(C)(C)C)N(C(=O)c2ccc(C(C)(C)C)c(OC)c2)[C@H]1c1ncc(C)s1,COC[C@H]1C[C@@](Cc2cscn2)(C(=O)O)N(C(=O)c2ccc(C(C)(C)C)c(OC)c2)[C@H]1c1ncc(C)s1
COC(=O)C(F)(C1CCCC(=O)C1)S(=O)(=O)c1ccccc1.NNc1ccc(Cl)cc1,COC(=O)C(F)(C1CCc2c([nH]c3ccc(Cl)cc23)C1)S(=O)(=O)c1ccccc1
O=C(CBr)c1ccccc1,O[C@@H](CBr)c1ccccc1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.O=[N+]([O-])c1ccc(Oc2ccc(OC(F)(F)F)cc2)c(C2CCCN2)c1,CC(C)(C)OC(=O)N1CCCC1c1cc([N+](=O)[O-])ccc1Oc1ccc(OC(F)(F)F)cc1
CCCc1cc(C)c(NC(=O)Nc2cc(F)ccc2C(=O)N[C@H](C(=O)OC)C2CCCCC2)c(C)c1,CCCc1cc(C)c(NC(=O)Nc2cc(F)ccc2C(=O)N[C@H](C(=O)O)C2CCCCC2)c(C)c1
CC(C)(C)OC(=O)CN.CCOC(=O)C1=C(O)c2cc(F)c(F)cc2C2(CCOCC2)C1=O,CC(C)(C)OC(=O)CNC(=O)C1=C(O)c2cc(F)c(F)cc2C2(CCOCC2)C1=O
CCCCCCO.Cn1nnnc1C(=NOCc1cccc(Br)n1)c1ccccc1,CCCCCCOc1cccc(CON=C(c2ccccc2)c2nnnn2C)n1
C1CN2CCN1CC2.O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(OCc3ccc(CBr)cc3)cc2)N1c1ccc(F)cc1,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)N1c1ccc(F)cc1
CNC(=O)c1cc(OC)cc(/C=C/C(=O)OC)n1,CNC(=O)c1cc(OC)cc(CCC(=O)OC)n1
COc1ccc2c(Cc3ccc(OCCN4CCCCC4)cc3)c(OS(=O)(=O)C(F)(F)F)ccc2c1.OB(O)c1ccc(F)cc1,COc1ccc2c(Cc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)ccc2c1
CCOC(=O)[C@@]12C[C@H]1C=CCCCCN(C)C(=O)N[C@@H](CCOc1cc(-c3nc(C(C)C)cs3)nc3c(C)c(OC)ccc13)C(=O)N2,COc1ccc2c(OCC[C@@H]3NC(=O)N(C)CCCCC=C[C@@H]4C[C@@]4(C(=O)O)NC3=O)cc(-c3nc(C(C)C)cs3)nc2c1C
BrCC1CC1.O=[N+]([O-])c1ccc(Oc2cccc3[nH]ccc23)c(Cl)c1,O=[N+]([O-])c1ccc(Oc2cccc3c2ccn3CC2CC2)c(Cl)c1
BrCC1CC1.CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C#N)c(NC4CCC(N)CC4)c3)c2C1,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C#N)c(NC4CCC(NCC5CC5)CC4)c3)c2C1
CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)O)CCN3C(=O)CNC(C)=O)cc1.CN(Cc1ccc(N)cc1)C1CCOCC1,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(CN(C)C4CCOCC4)cc2)CCN3C(=O)CNC(C)=O)cc1
Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1C(=O)Cl.N#Cc1ccc(CN)cn1,Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1C(=O)NCc1ccc(C#N)nc1
CCc1cc(C(=O)O)c(C)nc1OC.N,CCc1cc(C(N)=O)c(C)nc1OC
Fc1ccc(Br)cn1.c1ccc(CN2CCC3(CCNC3)C2)cc1,Fc1ccc(N2CCC3(CCN(Cc4ccccc4)C3)C2)cn1
CCOc1ccc(C(=O)CCC(=O)O)cc1OCC.Nc1ccc(CN2CCOCC2)c(-c2ccccc2)c1,CCOc1ccc(C(=O)CCC(=O)Nc2ccc(CN3CCOCC3)c(-c3ccccc3)c2)cc1OCC
C[C@@H]1Cc2ccccc2N1.Cn1c(CC(=O)[O-])nc(N2CCOCC2)c(F)c1=O,C[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)n1C
COC(=O)C(=O)Cl.CSc1ccccc1Cl,COC(=O)C(=O)c1ccc(SC)c(Cl)c1
C=CCOc1ccc([C@H](C)N2C[C@@H]3C[C@H]2CN3C(=O)OC(C)(C)C)c(C)c1C,C=CCOc1ccc([C@H](C)N2C[C@@H]3C[C@H]2CN3)c(C)c1C
CC(C)(C)OC(=O)Nc1ccc(N/C(=C2\C(=O)Nc3ccccc32)c2ccccc2)cc1,Nc1ccc(N/C(=C2\C(=O)Nc3ccccc32)c2ccccc2)cc1
O=S(=O)(c1cccc(C(F)(F)F)c1)C1CCC2(CC1)OCCO2,O=C1CCC(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1
Cc1cc(C)c(Nc2nc(Cl)nc(Nc3ccc(C#N)cc3)n2)c(C)c1.N,Cc1cc(C)c(Nc2nc(N)nc(Nc3ccc(C#N)cc3)n2)c(C)c1
CC(C)(C)C(=O)Cl.COC(=O)c1ccc2ccn(CCCN)c(=O)c2c1,COC(=O)c1ccc2ccn(CCCNC(=O)C(C)(C)C)c(=O)c2c1
CC(C)N.CCOC(=O)c1nn(-c2ccccc2Cl)c(Br)c1C=O,CCOC(=O)c1nn(-c2ccccc2Cl)c(Br)c1CNC(C)C
Cc1ccc(C(=O)Cl)cc1.Nc1ccccc1N1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,Cc1ccc(C(=O)Nc2ccccc2N2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1
CCOC(=O)c1cn(Cc2ccccc2)c2nc(N3CCNCC3)ncc2c1=O,O=C(O)c1cn(Cc2ccccc2)c2nc(N3CCNCC3)ncc2c1=O
Cc1cc(Cl)cc(Cl)c1S(=O)(=O)Cl.Nc1nc(-c2cc([N+](=O)[O-])ccc2Cl)cs1,Cc1cc(Cl)cc(Cl)c1S(=O)(=O)Nc1nc(-c2cc([N+](=O)[O-])ccc2Cl)cs1
CC(C)(C)OC(=O)N1CCCC(Nc2cccc([N+](=O)[O-])c2)C1,CC(C)(C)OC(=O)N1CCCC(Nc2cccc(N)c2)C1
COc1ccc(CNCCCNC2=CC(=O)c3sc(C)nc3C2=O)cc1.Cc1nc2c(s1)C(=O)C=C(NCCCBr)C2=O,COc1ccc(CN(CCCNC2=CC(=O)c3sc(C)nc3C2=O)CCCNC2=CC(=O)c3sc(C)nc3C2=O)cc1
Cc1cc(C(=O)Cl)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12.NN1CCOCC1,Cc1cc(C(=O)NN2CCOCC2)nn1Cc1cc(Cl)cc2cc(C(C)C)oc12
Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1.O=C(O)CNC(=O)OCc1ccccc1,Cc1cc(C)c(/C=C2\C(=O)N(C(=O)CNC(=O)OCc3ccccc3)c3ccccc32)[nH]1
CCOC(=O)C1=CCC(C)(C)c2cc(O[Si](C)(C)C(C)(C)C)c(C)cc21,CCOC(=O)C1CCC(C)(C)c2cc(O[Si](C)(C)C(C)(C)C)c(C)cc21
CC(C)(C)OC(=O)NCCCCCC=O.O=C(O)[C@H]1CCCCN1,CC(C)(C)OC(=O)NCCCCCCN1CCCC[C@@H]1C(=O)O
Cc1ccc(CC(C#Cc2ccc(CNCCC(=O)OC(C)(C)C)cc2)c2cccc(Cl)c2)cc1C,Cc1ccc(CC(C#Cc2ccc(CNCCC(=O)O)cc2)c2cccc(Cl)c2)cc1C
CC(C)(C)OC(=O)NN.Ic1ccc(-n2cccn2)cc1,CC(C)(C)OC(=O)N(N)c1ccc(-n2cccn2)cc1
C#CC(O)c1ccccc1.COc1cc[nH]c1/C=C1\C(=O)Nc2cccc(Br)c21,COc1cc[nH]c1/C=C1\C(=O)Nc2cccc(C#CC(O)c3ccccc3)c21
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NNc1ccc([N+](=O)[O-])cn1,CC(C)(C)OC(=O)NNc1ccc([N+](=O)[O-])cn1
CCCCOC(=O)/C=C/c1cc(CO[Si](C)(C)C(C)(C)C)cc(OC)n1,CCCCOC(=O)CCc1cc(CO[Si](C)(C)C(C)(C)C)cc(OC)n1
CN1CCNCC1.COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4c3cccc(C(=O)O)c3)cn2)cc1,COc1ccc(CN(Cc2ccc(OC)cc2)c2ncc(-c3nc(N4CCOCC4)nc4c3CCN4c3cccc(C(=O)N4CCN(C)CC4)c3)cn2)cc1
CC(C)(C)Nc1nc(NCc2ccccc2)c(C#N)cc1F,CC(C)(C)Nc1nc(N)c(C#N)cc1F
COC(=O)C(Br)c1ccccc1.Cc1c(C)c2c(c(C)c1O)C(c1ccc(C(C)C)cc1)C(C)(C)O2,COC(=O)C(Oc1c(C)c(C)c2c(c1C)C(c1ccc(C(C)C)cc1)C(C)(C)O2)c1ccccc1
CCOC(=O)CNC.O=C(O)Cn1c(=O)c2ccccc2n(CCCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)c1=O,CCOC(=O)CN(C)C(=O)Cn1c(=O)c2ccccc2n(CCCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)c1=O
CC(C)(C)OC(=O)N[C@@H](Cc1cccc([N+](=O)[O-])c1)C(=O)O,CC(C)(C)OC(=O)N[C@H](CO)Cc1cccc([N+](=O)[O-])c1
